,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,603363,傲农生物,15.35,8.64,24.0825,151.0616,0.3479,1748.2388,4.0262
1,600396,金山股份,8.44,9.28,21.4224,187.8432,0.1275,2023.1333,1.3737
2,300529,健帆生物,7.9,48.67,85.7363,184.4252,0.4405,378.8819,0.9049
3,300628,亿联网络,7.68,56.27,67.8317,365.8348,0.6102,650.0721,1.0844
4,002978,安宁股份,7.53,45.26,64.9287,191.2876,,422.6376,
5,002299,圣农发展,7.45,23.46,29.9425,700.7225,0.5631,2985.9616,2.3997
6,300770,新媒股份,6.17,48.91,56.7155,143.6671,1.1192,293.7338,2.2882
7,002838,道恩股份,6.0,11.2,22.5752,69.3989,0.1705,619.1659,1.5211
8,002223,鱼跃医疗,5.92,27.5,53.1227,382.62800000000004,0.3816,1390.9646,1.3875
9,300234,开尔新材,5.25,135.77,36.8006,47.483000000000004,0.1639,34.973,0.1207
10,002916,深南电路,5.23,11.08,25.5901,276.7804,0.8155,2497.5057,7.3594
11,603866,桃李面包,4.93,14.69,43.2023,194.4097,0.295,1322.6834,2.0074
12,601865,福莱特,4.55,17.88,39.8824,215.167,0.1103,1203.0864,0.6169
13,000534,万泽股份,4.54,26.65,87.3234,45.1263,,169.2667,
14,300686,智动力,4.43,9.1,25.63,35.383,0.17300000000000001,388.4521,1.8998
15,002661,克明面业,4.42,11.71,28.4908,103.8176,0.3157,886.2514,2.6953
16,300690,双一科技,4.28,24.45,41.2183,46.0849,0.4154,188.4745,1.699
17,300031,宝通科技,4.26,18.51,60.3449,118.4425,0.2985,639.7407,1.6123
18,300624,万兴科技,4.25,16.54,96.9776,32.6238,0.4013,197.2367,2.4264
19,600681,百川能源,4.15,12.85,22.4753,193.7322,0.1342,1506.6549,1.0443
20,603058,永吉股份,4.11,38.36,41.3019,44.2492,0.1055,115.3473,0.2752
21,603156,养元饮品,4.1,41.16,52.8966,525.962,0.4987,1277.7401,1.2116
22,603939,益丰药房,4.04,6.26,38.1843,190.8505,0.5036,3047.9584,8.0437
23,000739,普洛药业,3.94,9.09,28.8767,154.7334,0.1312,1700.8741,1.4432
24,000799,酒鬼酒,3.8,30.73,85.3999,96.0718,0.2956,312.5657,0.9619
25,300059,东方财富,3.76,134.53,75.1497,873.6892,0.13,649.4228,0.0967
26,002007,华兰生物,3.63,36.49,61.4574,247.2864,0.1762,677.5414,0.4829
27,603185,上机数控,3.53,14.35,24.3071,62.6478,0.3512,436.4595,2.447
28,000818,航锦科技,3.51,11.71,22.9407,97.6161,0.1414,833.4416,1.208
29,300496,中科创达,3.48,15.14,48.1407,66.9686,0.1663,442.1211,1.0983
30,300401,花园生物,3.4,45.34,55.5237,61.4184,0.1281,135.4332,0.2825
31,002222,福晶科技,3.27,27.13,51.0322,32.7857,0.0766,120.809,0.2825
32,002923,润都股份,3.26,10.06,63.7749,31.9716,0.1724,317.7555,1.7137
33,300596,利安隆,3.2,11.24,26.9639,63.2857,0.3086,562.8664,2.7455
34,601799,星宇股份,3.16,12.67,21.7686,159.5304,0.5776,1258.1274,4.5558
35,600201,生物股份,3.14,41.1,70.5607,150.5139,0.1336,366.1751,0.3251
36,002859,洁美科技,2.88,17.18,38.3406,47.1806,0.1825,274.5262,1.0621
37,603889,新澳股份,2.65,13.21,13.995,64.529,0.126,488.2736,0.9541
38,300707,威唐工业,2.63,14.97,46.2532,17.5766,0.1118,117.3653,0.7465
39,002225,濮耐股份,2.62,7.81,28.6585,76.4249,0.0739,977.5717,0.9456
40,002020,京新药业,2.57,12.05,60.8927,95.6662,0.1319,793.7422,1.095
41,300383,光环新网,2.57,9.14,15.705,220.8602,0.1431,2414.015,1.5643
42,600829,人民同泰,2.54,2.57,12.1099,48.2962,0.0832,1874.4789,3.2324
43,002802,洪汇新材,2.52,15.29,31.349,14.7192,0.1358,96.2516,0.8883
44,688166,博瑞医药,2.52,26.2,62.4216,34.0264,0.0829,129.8588,0.3167
45,002643,万润股份,2.51,18.58,42.6966,124.2152,0.1366,668.4295,0.7352
46,000529,广弘控股,2.47,8.46,29.6041,43.2638,,510.8543,
47,600132,重庆啤酒,2.34,6.14,30.5901,34.1016,0.0704,555.3523,1.1474
48,603186,华正新材,2.31,4.28,20.5146,17.6325,0.1363,411.7502,3.1832
49,002294,信立泰,2.3,17.33,74.227,150.0906,0.1434,866.0434,0.8279
50,300636,同和药业,2.18,16.33,36.2855,15.7908,0.195,96.6844,1.1943
51,002324,普利特,2.14,7.83,21.2733,52.3745,0.0991,668.1606,1.265
52,603799,华友钴业,2.13,4.14,13.6829,183.5035,0.1649,4424.3958,3.9759
53,600422,昆药集团,2.13,5.85,40.1312,91.8287,0.1206,1567.4827,2.0599
54,002138,顺络电子,2.09,15.67,35.3176,94.47,0.1171,602.81,0.7476
55,300114,中航电测,2.07,10.44,37.1435,33.7707,0.0571,323.2929,0.5472
56,002429,兆驰股份,2.02,7.68,18.4577,201.3298,0.0444,2619.1321,0.5785
57,300428,四通新材,1.97,5.91,20.2307,76.5686,0.1323,1293.4019,2.2362
58,601636,旗滨集团,1.91,12.36,34.085,160.5672,0.0597,1299.021,0.4834
59,600057,厦门象屿,1.91,0.39,1.7157,264.0575,0.1223,66926.698,31.0211
60,600057,厦门象屿,1.91,0.39,1.7157,264.0575,0.1223,66926.698,31.0211
61,000055,方大集团,1.8,22.9,24.0229,94.7774,0.0843,413.8269,0.3683
62,603657,春光科技,1.72,14.41,30.5986,15.2553,0.1589,105.8381,1.1024
63,002293,罗莱生活,1.7,7.98,43.1055,71.3554,0.0859,893.1403,1.0752
64,002675,东诚药业,1.69,10.35,45.5853,73.8694,0.092,713.5293,0.8894
65,300414,中光防雷,1.63,25.74,24.6938,14.6305,0.045,56.8381,0.175
66,002165,红宝丽,1.56,5.25,22.9707,24.8555,0.0412,473.3694,0.7862
67,300790,宇瞳光学,1.49,8.07,22.2149,18.0368,0.1578,223.4217,1.9549
68,688358,祥生医疗,1.46,25.92,62.2322,17.3872,0.2173,67.0582,0.8382
69,300208,青岛中程,1.45,23.13,27.8787,25.5804,0.0341,110.5803,0.1475
70,300210,森远股份,1.44,10.99,28.3997,12.7521,0.0263,115.9315,0.2394
71,002579,中京电子,1.41,4.79,20.999000000000002,19.5538,0.0493,407.5768,1.0277
72,300034,钢研高纳,1.35,11.56,37.8094,28.255,0.0601,244.3252,0.5205
73,000656,金科股份,1.34,5.2,25.0661,396.8834,0.0743,7626.8457,1.4283
74,300136,信维通信,1.31,6.0,24.0276,62.7244,0.0647,1044.5231,1.0783
75,300620,光库科技,1.26,10.6,37.9288,8.0528,0.0891,75.9163,0.8403
76,000688,国城矿业,1.21,13.61,33.6176,26.2873,0.0231,193.0412,0.1697
77,002829,星网宇达,1.16,10.39,52.5517,10.2144,0.065,98.2883,0.6262
78,000795,英洛华,1.16,6.03,22.0116,26.319000000000003,0.0232,436.0584,0.3846
79,002825,纳尔股份,1.14,3.92,20.688000000000002,8.3179,0.0566,212.1445,1.4444
80,600812,华北制药,1.11,2.84,37.7015,62.9725,0.0386,2210.0787,1.3552
81,002970,锐明技术,1.1,6.66,44.3953,15.4551,0.1788,231.7798,2.6826
82,000065,北方国际,1.09,3.37,8.6092,54.6668,0.071,1621.2815,2.1069
83,300073,当升科技,1.07,7.91,17.5425,32.902,0.0753,415.8442,0.9521
84,002735,王子新材,1.05,2.94,17.2706,7.0168,0.0491,238.2444,1.6695
85,000722,湖南发展,1.05,48.94,53.8256,31.5627,0.0679,64.488,0.1389
86,000823,超声电子,1.05,3.42,18.6772,37.5777,0.0699,1096.399,2.0418
87,002913,奥士康,1.02,5.15,22.47,25.2472,0.1707,489.8977,3.313
88,300165,天瑞仪器,1.02,11.44,51.631,16.5743,0.0358,144.7552,0.3134
89,002261,拓维信息,0.97,7.98,45.0729,24.3703,0.0221,305.2277,0.2772
90,600549,厦门钨业,0.96,2.03,18.5552,72.0394,0.0512,3535.6323,2.5145
91,300275,梅安森,0.95,9.79,51.6292,4.8856,0.028999999999999998,49.891999999999996,0.2967
92,002057,中钢天源,0.92,5.76,19.522000000000002,13.4055,0.0233,232.6579,0.4044
93,002344,海宁皮城,0.87,24.81,50.8959,66.2438,0.0516,266.942,0.2081
94,600433,冠豪高新,0.87,5.06,21.7481,23.6049,0.0185,465.6484,0.3662
95,000705,浙江震元,0.86,1.91,17.9522,14.5962,0.0436,762.5958,2.2823
96,603385,惠达卫浴,0.84,5.8,29.3063,28.7689,0.0778,495.5387,1.3414
97,002296,辉煌科技,0.82,21.32,46.1216,12.7458,,59.7651,
98,002546,新联电子,0.77,26.67,33.4426,23.3175,0.0279,87.4062,0.1047
99,002724,海洋王,0.63,6.97,66.0654,13.429,0.0186,192.6535,0.2675
100,300798,锦鸡股份,0.62,3.78,13.4019,7.6124,0.0182,201.3246,0.4819
101,300241,瑞丰光电,0.59,3.13,15.3636,7.1893,0.0134,228.9968,0.4282
102,000555,神州信息,0.55,1.38,15.6816,29.465,0.0303,2123.3042,2.1881
103,603637,镇海股份,0.52,4.46,3.2667,4.1059,0.0235,92.0554,0.5286
104,600722,金牛化工,0.4,3.37,8.8558,4.0649,0.0059,120.4832,0.177
105,002465,海格通信,0.32,4.01,26.4369,31.5126,0.0136,785.6083,0.3407
106,600830,香溢融通,0.25,26.21,49.7195,5.4099,0.0119,20.6371,0.0454
107,002109,兴化股份,0.15,1.5,7.6514,5.6137,0.0053,372.95300000000003,0.3541
108,300201,海伦哲,0.15,0.75,23.1063,2.4861,0.0023,329.4438,0.3164
109,000830,鲁西化工,0.13,0.45,15.6446,15.2976,0.0104,3357.2381,2.2918
110,600897,厦门空港,0.08,1.28,4.0422,3.0394,0.0102,235.8388,0.7919
111,688058,宝兰德,-0.14,-14.94,100.0,-1.3331,-0.0333,8.9217,0.223
112,300354,东华测试,-0.24,-4.39,63.0772,-0.9548,-0.0069,21.746,0.1572
113,300670,大烨智能,-0.33,-8.49,33.1758,-2.8752,-0.0091,33.8347,0.1071
114,000026,飞亚达,-0.49,-2.2,39.7509,-12.9748,-0.0292,588.3611,1.3282
115,002858,力盛赛车,-0.59,-8.01,17.3425,-2.6218,-0.0207,32.6931,0.2588
116,002759,天际股份,-0.8,-18.78,13.8011,-21.4191,-0.0532,114.0285,0.2835
117,600097,开创国际,-1.06,-5.07,32.12,-18.7756,-0.0779,370.0994,1.536
118,600775,南京熊猫,-1.19,-5.72,11.9254,-40.7094,-0.0445,710.9127,0.7779
119,300479,神思电子,-1.21,-15.47,32.2655,-7.4792,-0.0441,48.3198,0.2854
120,000610,西安旅游,-1.4,-31.7,0.6661,-11.8349,-0.0499,37.3297,0.1576
121,300237,美晨生态,-1.5,-14.69,28.3187,-52.6243,-0.0362,358.0848,0.2464
122,000530,冰山冷热,-1.76,-12.66,10.5542,-58.6735,-0.0695,463.2181,0.5493
123,300592,华凯创意,-1.8,-50.66,8.879,-9.0979,-0.0743,17.9584,0.1467
124,600749,西藏旅游,-1.81,-341.18,-102.2217,-18.6849,-0.0823,5.4764,0.0241
125,300215,电科院,-2.09,-45.09,-0.0345,-43.3293,-0.0571,96.094,0.1267
126,000929,兰州黄河,-3.01,-32.74,20.5783,-19.916,-0.1072,60.8145,0.3273
127,000985,大庆华科,-4.42,-5.44,2.6225,-24.5805,-0.1896,451.5057,3.4827
128,300659,中孚信息,-5.2,-94.7,73.196,-28.5184,-0.2148,30.1145,0.2268
129,002167,东方锆业,-5.59,-28.51,8.7088,-45.0107,-0.0724,157.8597,0.2542
130,300508,维宏股份,-5.69,-92.64,63.6696,-28.8763,-0.3176,31.1677,0.3428
131,000521,长虹美菱,-5.7,-11.83,12.7026,-270.0081,-0.2584,2281.5782,2.1841
132,000059,华锦股份,-6.96,-15.14,-0.6701,-887.5667,-0.5549,5861.7224,3.6648
133,603737,三棵树,-7.93,-29.07,35.1275,-126.384,-0.6786,434.6617,2.334
134,000721,西安饮食,-8.01,-71.62,0.3545,-45.6581,-0.0914,63.7498,0.1277
135,002837,英维克,,,,,,,
136,000755,山西路桥,,,,,,,
137,002842,翔鹭钨业,,,,,,,
138,000780,平庄能源,,,,,,,
139,600834,申通地铁,,,,,,,
140,002853,皮阿诺,,,,,,,
141,000792,*ST盐湖,,,,,,,
142,600853,龙建股份,,,,,,,
143,002860,星帅尔,,,,,,,
144,000800,一汽轿车,,,,,,,
145,600865,百大集团,,,,,,,
146,002877,智能自控,,,,,,,
147,000822,山东海化,,,,,,,
148,600883,博闻科技,,,,,,,
149,002884,凌霄泵业,,,,,,,
150,000833,粤桂股份,,,,,,,
151,600895,张江高科,,,,,,,
152,002891,中宠股份,,,,,,,
153,000859,国风塑业,,,,,,,
154,600933,爱柯迪,,,,,,,
155,002903,宇环数控,,,,,,,
156,000881,中广核技,,,,,,,
157,600976,健民集团,,,,,,,
158,000892,欢瑞世纪,,,,,,,
159,600997,开滦股份,,,,,,,
160,002920,德赛西威,,,,,,,
161,000911,*ST南糖,,,,,,,
162,601020,华钰矿业,,,,,,,
163,002937,兴瑞科技,,,,,,,
164,000927,*ST夏利,,,,,,,
165,601118,海南橡胶,,,,,,,
166,002946,新乳业,,,,,,,
167,000950,重药控股,,,,,,,
168,601162,天风证券,,,,,,,
169,002956,西麦食品,,,,,,,
170,000969,安泰科技,,,,,,,
171,601231,环旭电子,,,,,,,
172,002972,科安达,,,,,,,
173,000976,华铁股份,,,,,,,
174,601512,中新集团,,,,,,,
175,300005,探路者,,,,,,,
176,601677,明泰铝业,,,,,,,
177,300017,网宿科技,,,,,,,
178,000998,隆平高科,,,,,,,
179,601800,中国交建,,,,,,,
180,603613,国联股份,,,,,,,
181,300389,艾比森,,,,,,,
182,002279,久其软件,,,,,,,
183,603626,科森科技,,,,,,,
184,300403,汉宇集团,,,,,,,
185,002288,超华科技,,,,,,,
186,300416,苏试试验,,,,,,,
187,603686,龙马环卫,,,,,,,
188,300425,中建环能,,,,,,,
189,002308,威创股份,,,,,,,
190,603713,密尔克卫,,,,,,,
191,600008,首创股份,,,,,,,
192,300454,深信服,,,,,,,
193,002325,洪涛股份,,,,,,,
194,603738,泰晶科技,,,,,,,
195,600031,三一重工,,,,,,,
196,300459,金科文化,,,,,,,
197,002332,仙琚制药,,,,,,,
198,603801,志邦家居,,,,,,,
199,600059,古越龙山,,,,,,,
200,300473,德尔股份,,,,,,,
201,603823,百合花,,,,,,,
202,600082,海泰发展,,,,,,,
203,300486,东杰智能,,,,,,,
204,002357,富临运业,,,,,,,
205,300493,润欣科技,,,,,,,
206,002372,伟星新材,,,,,,,
207,603885,吉祥航空,,,,,,,
208,600104,上汽集团,,,,,,,
209,300522,世名科技,,,,,,,
210,002378,章源钨业,,,,,,,
211,603897,长城科技,,,,,,,
212,600115,东方航空,,,,,,,
213,300530,达志科技,,,,,,,
214,002389,航天彩虹,,,,,,,
215,603916,苏博特,,,,,,,
216,300538,同益股份,,,,,,,
217,002399,海普瑞,,,,,,,
218,603929,亚翔集成,,,,,,,
219,600156,华升股份,,,,,,,
220,300548,博创科技,,,,,,,
221,002407,多氟多,,,,,,,
222,603967,中创物流,,,,,,,
223,600166,福田汽车,,,,,,,
224,300555,路通视信,,,,,,,
225,002436,兴森科技,,,,,,,
226,603978,深圳新星,,,,,,,
227,600190,锦州港,,,,,,,
228,300567,精测电子,,,,,,,
229,002449,国星光电,,,,,,,
230,603992,松霖科技,,,,,,,
231,600216,浙江医药,,,,,,,
232,300577,开润股份,,,,,,,
233,688011,新光光电,,,,,,,
234,600236,桂冠电力,,,,,,,
235,300585,奥联电子,,,,,,,
236,002471,中超控股,,,,,,,
237,688023,安恒信息,,,,,,,
238,600261,阳光照明,,,,,,,
239,002490,山东墨龙,,,,,,,
240,600236,桂冠电力,,,,,,,
241,300585,奥联电子,,,,,,,
242,002471,中超控股,,,,,,,
243,688023,安恒信息,,,,,,,
244,600261,阳光照明,,,,,,,
245,002490,山东墨龙,,,,,,,
246,688101,三达膜,,,,,,,
247,600277,亿利洁能,,,,,,,
248,300603,立昂技术,,,,,,,
249,002497,雅化集团,,,,,,,
250,600292,远达环保,,,,,,,
251,300615,欣天科技,,,,,,,
252,002526,山东矿机,,,,,,,
253,688288,鸿泉物联,,,,,,,
254,600320,振华重工,,,,,,,
255,300621,维业股份,,,,,,,
256,002538,司尔特,,,,,,,
257,688398,赛特新材,,,,,,,
258,600326,西藏天路,,,,,,,
259,300627,华测导航,,,,,,,
260,002547,春兴精工,,,,,,,
261,000025,特力A,,,,,,,
262,600331,宏达股份,,,,,,,
263,300634,彩讯股份,,,,,,,
264,002555,三七互娱,,,,,,,
265,000037,深南电A,,,,,,,
266,600366,宁波韵升,,,,,,,
267,300639,凯普生物,,,,,,,
268,002566,益盛药业,,,,,,,
269,000049,德赛电池,,,,,,,
270,600380,健康元,,,,,,,
271,300650,太龙照明,,,,,,,
272,600395,盘江股份,,,,,,,
273,002596,海南瑞泽,,,,,,,
274,000088,盐田港,,,,,,,
275,300666,江丰电子,,,,,,,
276,002602,世纪华通,,,,,,,
277,000301,东方盛虹,,,,,,,
278,600452,涪陵电力,,,,,,,
279,002628,成都路桥,,,,,,,
280,000411,英特集团,,,,,,,
281,600479,千金药业,,,,,,,
282,300680,隆盛科技,,,,,,,
283,002641,永高股份,,,,,,,
284,000428,华天酒店,,,,,,,
285,600493,凤竹纺织,,,,,,,
286,300685,艾德生物,,,,,,,
287,002658,雪迪龙,,,,,,,
288,000520,长航凤凰,,,,,,,
289,600506,香梨股份,,,,,,,
290,300692,中环环保,,,,,,,
291,002673,西部证券,,,,,,,
292,600526,菲达环保,,,,,,,
293,300700,岱勒新材,,,,,,,
294,002679,福建金森,,,,,,,
295,000537,广宇发展,,,,,,,
296,600557,康缘药业,,,,,,,
297,002690,美亚光电,,,,,,,
298,000547,航天发展,,,,,,,
299,600566,济川药业,,,,,,,
300,002628,成都路桥,,,,,,,
301,000411,英特集团,,,,,,,
302,600479,千金药业,,,,,,,
303,300680,隆盛科技,,,,,,,
304,002641,永高股份,,,,,,,
305,000428,华天酒店,,,,,,,
306,600493,凤竹纺织,,,,,,,
307,300685,艾德生物,,,,,,,
308,002658,雪迪龙,,,,,,,
309,000520,长航凤凰,,,,,,,
310,600506,香梨股份,,,,,,,
311,300692,中环环保,,,,,,,
312,002673,西部证券,,,,,,,
313,600526,菲达环保,,,,,,,
314,300700,岱勒新材,,,,,,,
315,002679,福建金森,,,,,,,
316,000537,广宇发展,,,,,,,
317,600557,康缘药业,,,,,,,
318,002690,美亚光电,,,,,,,
319,000547,航天发展,,,,,,,
320,600566,济川药业,,,,,,,
321,300717,华信新材,,,,,,,
322,002705,新宝股份,,,,,,,
323,000560,我爱我家,,,,,,,
324,600603,广汇物流,,,,,,,
325,300723,一品红,,,,,,,
326,002723,金莱特,,,,,,,
327,000570,苏常柴A,,,,,,,
328,600628,新世界,,,,,,,
329,300745,欣锐科技,,,,,,,
330,002728,特一药业,,,,,,,
331,000586,汇源通信,,,,,,,
332,600649,城投控股,,,,,,,
333,300757,罗博特科,,,,,,,
334,000592,平潭发展,,,,,,,
335,600678,四川金顶,,,,,,,
336,300766,每日互动,,,,,,,
337,002751,易尚展示,,,,,,,
338,600693,东百集团,,,,,,,
339,300776,帝尔激光,,,,,,,
340,002766,*ST索菱,,,,,,,
341,000625,长安汽车,,,,,,,
342,600727,鲁北化工,,,,,,,
343,300785,值得买,,,,,,,
344,002778,高科石化,,,,,,,
345,000661,长春高新,,,,,,,
346,600740,山西焦化,,,,,,,
347,002799,环球印务,,,,,,,
348,000672,上峰水泥,,,,,,,
349,600755,厦门国贸,,,,,,,
350,300806,斯迪克,,,,,,,
351,002805,丰元股份,,,,,,,
352,000702,正虹科技,,,,,,,
353,600776,东方通信,,,,,,,
354,300817,双飞股份,,,,,,,
355,002811,亚泰国际,,,,,,,
356,600810,神马股份,,,,,,,
357,300827,上能电气,,,,,,,
358,002823,凯中精密,,,,,,,
359,000736,中交地产,,,,,,,
360,300612,宣亚国际,,,,,,,
361,002516,旷达科技,,,,,,,
362,688202,美迪西,,,,,,,
363,600318,新力金融,,,,,,,
364,002533,金杯电工,,,,,,,
365,600325,华发股份,,,,,,,
366,000021,深科技,,,,,,,
367,600330,天通股份,,,,,,,
368,300633,开立医疗,,,,,,,
369,002552,宝鼎科技,,,,,,,
370,000036,华联控股,,,,,,,
371,600356,恒丰纸业,,,,,,,
372,300638,广和通,,,,,,,
373,002564,天沃科技,,,,,,,
374,000042,中洲控股,,,,,,,
375,600379,宝光股份,,,,,,,
376,300644,南京聚隆,,,,,,,
377,002577,雷柏科技,,,,,,,
378,600391,航发科技,,,,,,,
379,300657,弘信电子,,,,,,,
380,002593,日上集团,,,,,,,
381,000070,特发信息,,,,,,,
382,600420,现代制药,,,,,,,
383,300664,鹏鹞环保,,,,,,,
384,002600,领益智造,,,,,,,
385,000156,华数传媒,,,,,,,
386,600435,北方导航,,,,,,,
387,300669,沪宁股份,,,,,,,
388,002626,金达威,,,,,,,
389,000404,长虹华意,,,,,,,
390,600466,蓝光发展,,,,,,,
391,300679,电连技术,,,,,,,
392,000420,吉林化纤,,,,,,,
393,600483,福能股份,,,,,,,
394,300682,朗新科技,,,,,,,
395,000507,珠海港,,,,,,,
396,600496,精工钢构,,,,,,,
397,000523,广州浪奇,,,,,,,
398,600516,方大炭素,,,,,,,
399,300697,电工合金,,,,,,,
400,002677,浙江美大,,,,,,,
401,300705,九典制药,,,,,,,
402,002687,乔治白,,,,,,,
403,000541,佛山照明,,,,,,,
404,600562,国睿科技,,,,,,,
405,300713,英可瑞,,,,,,,
406,002695,煌上煌,,,,,,,
407,600571,信雅达,,,,,,,
408,300721,怡达股份,,,,,,,
409,002713,东易日盛,,,,,,,
410,000563,陕国投A,,,,,,,
411,600618,氯碱化工,,,,,,,
412,300725,药石科技,,,,,,,
413,002725,跃岭股份,,,,,,,
414,000573,粤宏远A,,,,,,,
415,600643,爱建集团,,,,,,,
416,300751,迈为股份,,,,,,,
417,002733,雄韬股份,,,,,,,
418,000590,启迪古汉,,,,,,,
419,600658,电子城,,,,,,,
420,000903,云内动力,,,,,,,
421,601018,宁波港,,,,,,,
422,002931,锋龙股份,,,,,,,
423,000922,佳电股份,,,,,,,
424,601116,三江购物,,,,,,,
425,002945,华林证券,,,,,,,
426,000949,新乡化纤,,,,,,,
427,601158,重庆水务,,,,,,,
428,002951,金时科技,,,,,,,
429,000961,中南建设,,,,,,,
430,601222,林洋能源,,,,,,,
431,000975,银泰黄金,,,,,,,
432,601369,陕鼓动力,,,,,,,
433,002980,华盛昌,,,,,,,
434,000982,*ST中绒,,,,,,,
435,300014,亿纬锂能,,,,,,,
436,000993,闽东电力,,,,,,,
437,300029,天龙光电,,,,,,,
438,001914,招商积余,,,,,,,
439,601818,光大银行,,,,,,,
440,300040,九洲电气,,,,,,,
441,601929,吉视传媒,,,,,,,
442,300057,万顺新材,,,,,,,
443,601990,南京证券,,,,,,,
444,300067,安诺其,,,,,,,
445,002031,巨轮智能,,,,,,,
446,603000,人民网,,,,,,,
447,300096,易联众,,,,,,,
448,002044,美年健康,,,,,,,
449,603026,石大胜华,,,,,,,
450,002053,云南能投,,,,,,,
451,603055,台华新材,,,,,,,
452,300124,汇川技术,,,,,,,
453,002067,景兴纸业,,,,,,,
454,603081,大丰实业,,,,,,,
455,002088,鲁阳节能,,,,,,,
456,603121,华培动力,,,,,,,
457,300154,瑞凌股份,,,,,,,
458,002106,莱宝高科,,,,,,,
459,603158,腾龙股份,,,,,,,
460,300168,万达信息,,,,,,,
461,002112,三变科技,,,,,,,
462,603180,金牌厨柜,,,,,,,
463,002125,湘潭电化,,,,,,,
464,002139,拓邦股份,,,,,,,
465,603217,元利科技,,,,,,,
466,300227,光韵达,,,,,,,
